VRN,NICK,TTIME,LAT,LON,FLATTIRE,ACCURACY,STOPLINEVIOLATION,OBDABSENGLOAD,FUELLVLINPUT,BSMLAT,BSMLON,DRVBEHAVIOR,DISABLEDVEHICLE,ACCELPOS,GETONDOWN,EQURATIO,HAZARDLIGHTS,COOLANTTEMP,HLTURN,HUTURN,HRTURN,HSTART,HSTOP,HDECEL,HACCEL,TROUBLE,V2XTID,DISTANCE,TRIPSEQ,OBDSPEED,OBDRPM,OBDVOLT,OBDFUELRATE,MDISTANCE,MFCO,GPSSPEED,HEADING,DTC,OBDDIST,PEDESSTAT,PEDESEVENTTERMINALTIME,PEDESCLEARTERMINALTIME,COLLISTAT,COLLIEVENTTERMINALTIME,COLLICLEARTERMINALTIME,ESTOPSTAT,ESTOPEVENTTIME,ESTOPFINTIME,ESTOPCMDSOURCE,ESTOPBRAKEDISTANCE,ESTOPBRAKETIME
1516,test,2018/08/21 12:34:50,37.46119,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1.6994,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:51,37.46165,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1.7095,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:52,37.46138,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.0289,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:53,37.46192,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7.8575,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:54,37.46010,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,6.3924,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:55,37.46019,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.2727,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:56,37.46158,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,7.4744,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:57,37.46092,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.2218,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:58,37.46014,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,0.2464,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:34:59,37.46161,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2.9703,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:00,37.46003,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.9352,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:01,37.46146,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,7.7553,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:02,37.46083,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.5678,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:03,37.46110,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.8233,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:04,37.46048,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6.4985,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:05,37.46077,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0.0842,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:06,37.46143,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9.6007,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:07,37.46105,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.7193,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:08,37.46120,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,3.7039,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:09,37.46077,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,9.3755,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:10,37.46094,126.9236,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2.1521,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:11,37.46136,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.5498,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:12,37.46067,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,4.0945,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:13,37.46028,126.9204,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.5170,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:14,37.46160,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.2419,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:15,37.46078,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4.7153,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:16,37.46056,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5.3221,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:17,37.46148,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,4.2827,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:18,37.46083,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,3.0165,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:19,37.46022,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1.8891,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:20,37.46045,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4.9086,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:21,37.46001,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,4.5458,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:22,37.46153,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.6695,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:23,37.46050,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,7.9268,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:24,37.46198,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1.9631,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:25,37.46070,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5.9892,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:26,37.46188,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,8.6291,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:27,37.46033,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.5320,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:28,37.46085,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.1745,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:29,37.46034,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.1988,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:30,37.46029,126.9200,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,3.6508,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:31,37.46087,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,7.0068,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:32,37.46003,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,6.7387,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:33,37.46161,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,5.5443,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:34,37.46144,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4.9020,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:35,37.46067,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2.0064,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:36,37.46064,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,8.2033,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:37,37.46105,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4.2924,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:38,37.46017,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8.8602,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:39,37.46170,126.9213,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,9.9539,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:40,37.46030,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,7.2950,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:41,37.46002,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,7.6207,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:42,37.46047,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,3.1900,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:43,37.46059,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.4507,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:44,37.46053,126.9209,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7.0172,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:45,37.46148,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,5.9194,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:46,37.46101,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,1.4195,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:47,37.46170,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,3.2927,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:48,37.46168,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,1.2396,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:49,37.46029,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,4.0782,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:50,37.46078,126.9245,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,7.9557,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:51,37.46169,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,9.6209,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:52,37.46131,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5.5617,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:53,37.46032,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9.7720,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:54,37.46062,126.9227,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1.2299,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:55,37.46111,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3.3446,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:56,37.46035,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,4.8932,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:57,37.46091,126.9202,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,5.4676,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:58,37.46003,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,6.8823,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:35:59,37.46113,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,5.3627,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:00,37.46198,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,8.3323,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:01,37.46184,126.9234,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,6.8403,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:02,37.46133,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,6.1741,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:03,37.46073,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,2.3083,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:04,37.46079,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,4.1667,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:05,37.46126,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,0.5607,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:06,37.46154,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,5.4700,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:07,37.46004,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,3.2864,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:08,37.46112,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,3.1584,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:09,37.46175,126.9206,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,8.4904,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:10,37.46030,126.9246,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,4.7234,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:11,37.46130,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,7.1827,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:12,37.46092,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6.8729,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:13,37.46066,126.9221,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1.9157,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:14,37.46195,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3.7744,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:15,37.46004,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.7255,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:16,37.46039,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,2.4794,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:17,37.46039,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4.5712,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:18,37.46081,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,4.7684,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:19,37.46192,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,5.1807,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:20,37.46165,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0.7775,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:21,37.46078,126.9240,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.6765,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:22,37.46151,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,9.9455,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:23,37.46126,126.9249,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9.9197,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:24,37.46064,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,9.1139,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:25,37.46117,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3.7773,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:26,37.46032,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,9.2634,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:27,37.46082,126.9229,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1.6996,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:28,37.46078,126.9241,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4.0852,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:29,37.46126,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,6.4571,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:30,37.46069,126.9202,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,1.4895,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:31,37.46074,126.9250,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.1337,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:32,37.46108,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3.2214,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:33,37.46009,126.9225,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1.8553,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:34,37.46135,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,8.0656,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:35,37.46115,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,8.1696,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:36,37.46080,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,6.3625,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:37,37.46156,126.9228,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0.6105,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:38,37.46022,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.5457,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:39,37.46143,126.9220,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3.3910,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:40,37.46097,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2.0137,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:41,37.46035,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1.7535,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:42,37.46117,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,5.2241,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:43,37.46047,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4.9412,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:44,37.46196,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4.0435,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:45,37.46076,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,6.9303,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:46,37.46053,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,0.6576,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:47,37.46093,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,0.9964,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:48,37.46136,126.9239,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5.0291,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:49,37.46199,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,5.8314,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:50,37.46088,126.9244,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,9.6751,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:51,37.46094,126.9231,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2.8478,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:52,37.46120,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,0.8391,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:53,37.46049,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,4.9760,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:54,37.46085,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,2.8676,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:55,37.46164,126.9216,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,8.0420,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:56,37.46074,126.9218,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.0456,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:57,37.46168,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,7.4144,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:58,37.46165,126.9223,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.0075,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:36:59,37.46005,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,7.3779,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:00,37.46048,126.9249,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,0.1310,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:01,37.46120,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,9.5955,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:02,37.46170,126.9219,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0.2519,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:03,37.46104,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4.1032,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:04,37.46133,126.9208,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,3.4572,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:05,37.46178,126.9226,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5.2161,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:06,37.46070,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1.5784,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:07,37.46097,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5.5493,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:08,37.46079,126.9214,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,6.9316,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:09,37.46166,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,3.5126,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:10,37.46136,126.9217,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,7.2173,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:11,37.46179,126.9238,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,9.6598,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:12,37.46187,126.9233,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1.9907,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:13,37.46196,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,6.4469,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:14,37.46089,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,8.2934,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:15,37.46089,126.9201,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,2.1231,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:16,37.46049,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2.6666,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:17,37.46050,126.9210,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,5.7757,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:18,37.46054,126.9230,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,4.5309,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:19,37.46028,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.3631,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:20,37.46098,126.9247,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,5.1909,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:21,37.46127,126.9235,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3.8724,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:22,37.46139,126.9200,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0.3383,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:23,37.46095,126.9248,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2.1938,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:24,37.46189,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0.9771,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:25,37.46048,126.9207,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2.1976,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:26,37.46037,126.9205,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8.6932,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:27,37.46098,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,2.1702,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:28,37.46100,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7.0658,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:29,37.46019,126.9243,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,4.1373,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:30,37.46192,126.9212,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3.0573,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:31,37.46019,126.9222,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,1.9094,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:32,37.46132,126.9232,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0.1813,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:33,37.46175,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1.8603,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:34,37.46076,126.9211,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,2.0791,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:35,37.46146,126.9215,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,3.1951,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:36,37.46020,126.9203,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1.7037,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:37,37.46133,126.9242,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,4.2082,,,,,,,,,,,,,,,,,
1516,test,2018/08/21 12:37:38,37.46029,126.9237,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3.2055,,,,,,,,,,,,,,,,,
